"","Date","StartDateTime","EndDateTime","Arena","Locale","SessionType","SessionGroup","Latitude","Longitude"
"8442",2015-03-19,2015-03-19 10:00:00,2015-03-19 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8443",2015-03-26,2015-03-26 10:00:00,2015-03-26 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8444",2015-04-02,2015-04-02 10:00:00,2015-04-02 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8445",2015-04-09,2015-04-09 10:00:00,2015-04-09 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8446",2015-04-16,2015-04-16 10:00:00,2015-04-16 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8447",2015-04-23,2015-04-23 10:00:00,2015-04-23 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8448",2015-04-30,2015-04-30 10:00:00,2015-04-30 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8449",2015-05-07,2015-05-07 10:00:00,2015-05-07 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8450",2015-05-14,2015-05-14 10:00:00,2015-05-14 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8451",2015-05-21,2015-05-21 10:00:00,2015-05-21 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8452",2015-05-28,2015-05-28 10:00:00,2015-05-28 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8453",2015-06-04,2015-06-04 10:00:00,2015-06-04 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8454",2015-06-11,2015-06-11 10:00:00,2015-06-11 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8455",2015-06-18,2015-06-18 10:00:00,2015-06-18 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8456",2015-06-25,2015-06-25 10:00:00,2015-06-25 11:00:00,"Canterbury","South","50+ Vitality","Age Restricted",45.390558,-75.628903
"8457",2015-01-20,2015-01-20 11:00:00,2015-01-20 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8458",2015-01-27,2015-01-27 11:00:00,2015-01-27 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8459",2015-02-03,2015-02-03 11:00:00,2015-02-03 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8460",2015-02-10,2015-02-10 11:00:00,2015-02-10 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8461",2015-02-17,2015-02-17 11:00:00,2015-02-17 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8462",2015-02-24,2015-02-24 11:00:00,2015-02-24 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8463",2015-03-03,2015-03-03 11:00:00,2015-03-03 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8464",2015-03-10,2015-03-10 11:00:00,2015-03-10 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8465",2015-03-17,2015-03-17 11:00:00,2015-03-17 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8466",2015-03-24,2015-03-24 11:00:00,2015-03-24 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8467",2015-03-31,2015-03-31 11:00:00,2015-03-31 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8468",2015-04-07,2015-04-07 11:00:00,2015-04-07 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8469",2015-04-14,2015-04-14 11:00:00,2015-04-14 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8470",2015-04-21,2015-04-21 11:00:00,2015-04-21 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8471",2015-04-28,2015-04-28 11:00:00,2015-04-28 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8472",2015-05-05,2015-05-05 11:00:00,2015-05-05 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8473",2015-05-12,2015-05-12 11:00:00,2015-05-12 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8474",2015-05-19,2015-05-19 11:00:00,2015-05-19 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8475",2015-05-26,2015-05-26 11:00:00,2015-05-26 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8476",2015-06-02,2015-06-02 11:00:00,2015-06-02 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8477",2015-06-09,2015-06-09 11:00:00,2015-06-09 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8478",2015-06-16,2015-06-16 11:00:00,2015-06-16 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
"8479",2015-06-23,2015-06-23 11:00:00,2015-06-23 13:00:00,"Canterbury","South","Lane","Lane",45.390558,-75.628903
